epoch,voltage,current,power,power_factor,power_consumption
1.554986428e+09,216.2,0.44,91,0.9570000000000001,4
1.554986429e+09,216.4,0.34,92,1,4
1.55498643e+09,216.6,0.22,91,1,4
1.554986431e+09,216.4,0.34,92,1,4
1.554986432e+09,216.5,0.44,92,0.9640000000000001,4
1.554986433e+09,216.7,0.44,72,0.759,4
1.554986434e+09,216.7,0.44,71,0.746,4
1.554986435e+09,217,0.44,79,0.8270000000000001,4
1.554986436e+09,217.1,0.41,72,0.8,4
1.554986437e+09,217.3,0.34,91,1,4
1.554986438e+09,217.5,0.24,92,1,4
1.554986439e+09,217.4,0.29,92,1,4
1.55498644e+09,217.2,0.45,81,0.826,4
1.554986441e+09,217.3,0.33,77,1,4
1.554986442e+09,217.5,0.22,91,1,4
1.554986443e+09,217.5,0.32,90,1,4
1.554986444e+09,217.4,0.44,91,0.9540000000000001,4
1.554986445e+09,217.5,0.44,93,0.963,4
1.554986446e+09,217.5,0.43,73,0.765,4
1.554986447e+09,217.5,0.44,73,0.764,4
1.554986448e+09,217.6,0.44,73,0.7609999999999999,4
1.554986449e+09,217.6,0.44,72,0.746,4
1.55498645e+09,217.5,0.45,90,0.92,4
1.554986451e+09,217.7,0.32,93,1,4
1.554986452e+09,217.9,0.22,93,1,4
1.554986453e+09,217.7,0.34,91,1,4
1.554986454e+09,217.6,0.43,74,0.784,4
1.554986455e+09,217.5,0.44,75,0.785,4
1.554986456e+09,217.4,0.44,79,0.823,4
1.554986457e+09,217.4,0.44,82,0.852,4
1.554986458e+09,217.3,0.44,82,0.853,4
1.554986459e+09,217.4,0.44,81,0.8490000000000001,4
1.55498646e+09,217.5,0.44,80,0.8320000000000001,4
1.554986461e+09,217.7,0.3,79,1,4
1.554986462e+09,217.7,0.27,84,1,4
1.554986463e+09,217.7,0.44,90,0.938,4
1.554986464e+09,217.7,0.44,76,0.785,4
1.554986465e+09,217.8,0.44,74,0.7659999999999999,4
1.554986466e+09,217.8,0.44,93,0.958,4
1.554986467e+09,217.8,0.44,92,0.95,4
1.554986468e+09,217.8,0.34,91,1,4
1.554986469e+09,217.9,0.24,88,1,4
1.55498647e+09,218,0.21,84,1,4
1.554986471e+09,217.9,0.39,82,0.9670000000000001,4
1.554986472e+09,217.8,0.44,85,0.8759999999999999,4
1.554986473e+09,217.6,0.44,88,0.9,4
1.554986474e+09,217.6,0.45,89,0.902,4
1.554986475e+09,217.5,0.45,75,0.7659999999999999,4
1.554986476e+09,217.4,0.44,74,0.765,4
1.554986477e+09,217.3,0.45,74,0.753,4
1.554986478e+09,217.4,0.43,72,0.772,4
1.554986479e+09,217.8,0.22,93,1,4
1.55498648e+09,217.7,0.35,92,1,4
1.554986481e+09,217.3,0.45,94,0.9540000000000001,4
1.554986482e+09,217.3,0.44,95,0.99,4
1.554986483e+09,217.1,0.44,79,0.826,4
1.554986484e+09,217.1,0.45,74,0.75,4
1.554986485e+09,217.3,0.45,75,0.767,4
1.554986486e+09,217.4,0.44,81,0.835,4
1.554986487e+09,217.7,0.45,93,0.95,4
1.554986488e+09,217.7,0.41,94,1,4
1.554986489e+09,217.8,0.31,94,1,4
1.55498649e+09,218,0.2,92,1,4
1.554986491e+09,217.7,0.42,75,0.809,4
1.554986492e+09,217.7,0.45,77,0.773,4
1.554986493e+09,217.8,0.45,83,0.845,4
1.554986494e+09,217.8,0.44,83,0.853,4
1.554986495e+09,217.9,0.44,81,0.835,4
1.554986496e+09,218,0.44,79,0.813,4
1.554986497e+09,218,0.45,77,0.79,4
1.554986498e+09,218.2,0.44,79,0.818,4
1.554986499e+09,218.4,0.29,94,1,4
1.5549865e+09,218.5,0.21,92,1,4
1.554986501e+09,218.3,0.43,95,1,4
1.554986502e+09,218.1,0.44,95,0.97,4
1.554986503e+09,218.2,0.44,95,0.975,4
1.554986504e+09,218.1,0.45,79,0.802,4
1.554986505e+09,218.3,0.44,74,0.755,4
1.554986506e+09,218.2,0.45,77,0.7829999999999999,4
1.554986507e+09,218.3,0.45,73,0.7440000000000001,4
1.554986508e+09,218.4,0.44,94,0.966,4
1.554986509e+09,218.4,0.38,94,1,4
1.55498651e+09,218.5,0.28,92,1,4
1.554986511e+09,218.6,0.26,91,1,4
1.554986512e+09,218.3,0.44,78,0.8009999999999999,4
1.554986513e+09,218.4,0.45,81,0.818,4
1.554986514e+09,218.4,0.45,83,0.833,4
1.554986515e+09,218.4,0.45,85,0.863,4
1.554986516e+09,218.4,0.45,82,0.8340000000000001,4
1.554986517e+09,218.7,0.45,80,0.818,4
1.554986518e+09,218.8,0.45,79,0.7959999999999999,4
1.554986519e+09,218.8,0.43,76,0.8079999999999999,4
1.55498652e+09,218.8,0.33,94,1,4
1.554986521e+09,219,0.21,94,1,4
1.554986522e+09,218.8,0.37,94,1,4
1.554986523e+09,218.8,0.44,95,0.9740000000000001,4
1.554986524e+09,218.7,0.45,74,0.745,4
1.554986525e+09,218.7,0.45,73,0.743,4
1.554986526e+09,218.8,0.45,73,0.746,4
1.554986527e+09,218.7,0.45,74,0.752,4
1.554986528e+09,218.6,0.45,95,0.961,4
1.554986529e+09,218.7,0.45,93,0.9420000000000001,4
1.55498653e+09,218.8,0.36,93,1,4
1.554986531e+09,218.9,0.24,89,1,4
1.554986532e+09,218.7,0.45,79,0.802,4
1.554986533e+09,218.6,0.45,75,0.759,4
1.554986534e+09,218.7,0.45,77,0.785,4
1.554986535e+09,218.7,0.45,81,0.821,4
1.554986536e+09,218.7,0.45,84,0.855,4
1.554986537e+09,218.7,0.46,83,0.8190000000000001,4
1.554986538e+09,218.6,0.46,90,0.889,4
1.554986539e+09,218.6,0.45,74,0.75,4
1.55498654e+09,218.6,0.45,75,0.75,4
1.554986541e+09,218.5,0.45,94,0.946,4
1.554986542e+09,218.6,0.43,91,0.9540000000000001,4
1.554986543e+09,218.8,0.34,87,1,4
1.554986544e+09,218.8,0.23,84,1,4
1.554986545e+09,218.7,0.34,85,1,4
1.554986546e+09,218.5,0.45,89,0.897,4
1.554986547e+09,218.4,0.45,92,0.9229999999999999,4
1.554986548e+09,218.5,0.45,93,0.935,4
1.554986549e+09,218.5,0.45,76,0.765,4
1.55498655e+09,218.6,0.45,77,0.78,4
1.554986551e+09,218.6,0.45,84,0.852,4
1.554986552e+09,218.4,0.45,83,0.833,4
1.554986553e+09,218.5,0.42,96,1,4
1.554986554e+09,218.5,0.32,96,1,4
1.554986555e+09,218.7,0.22,97,1,4
1.554986556e+09,218.5,0.41,95,1,4
1.554986557e+09,218.4,0.45,84,0.8490000000000001,4
1.554986558e+09,218.1,0.44,74,0.76,4
1.554986559e+09,218.1,0.45,76,0.764,4
1.55498656e+09,218,0.45,77,0.769,4
1.554986561e+09,218,0.43,91,0.956,4
1.554986562e+09,217.8,0.45,87,0.8740000000000001,4
1.554986563e+09,217.9,0.45,84,0.846,4
1.554986564e+09,218.1,0.35,81,1,4
1.554986565e+09,218.2,0.25,90,1,4
1.554986566e+09,218.3,0.21,92,1,4
1.554986567e+09,218,0.41,93,1,4
1.554986568e+09,218,0.46,95,0.9359999999999999,4
1.554986569e+09,218.1,0.45,96,0.968,4
1.55498657e+09,218,0.45,75,0.768,4
1.554986571e+09,218,0.46,75,0.746,4
1.554986572e+09,218,0.45,75,0.757,4
1.554986573e+09,217.8,0.45,80,0.8079999999999999,4
1.554986574e+09,217.8,0.44,96,0.9890000000000001,4
1.554986575e+09,218,0.33,97,1,4
1.554986576e+09,218,0.32,96,1,4
1.554986577e+09,217.9,0.37,95,1,4
1.554986578e+09,217.7,0.46,77,0.765,4
1.554986579e+09,217.7,0.45,83,0.835,4
1.55498658e+09,217.7,0.45,77,0.777,4
1.554986581e+09,217.8,0.43,77,0.826,4
1.554986582e+09,217.8,0.35,97,1,4
1.554986583e+09,217.8,0.23,97,1,4
1.554986584e+09,217.8,0.35,97,1,4
1.554986585e+09,217.7,0.46,98,0.9790000000000001,4
1.554986586e+09,217.7,0.46,75,0.7490000000000001,4
1.554986587e+09,217.7,0.46,75,0.7490000000000001,4
1.554986588e+09,217.8,0.47,82,0.807,4
1.554986589e+09,217.7,0.46,81,0.8009999999999999,4
1.55498659e+09,217.8,0.46,97,0.968,4
1.554986591e+09,217.7,0.46,96,0.9590000000000001,4
1.554986592e+09,217.8,0.36,93,1,4
1.554986593e+09,217.9,0.27,89,1,4
1.554986594e+09,217.9,0.27,83,1,4
1.554986595e+09,217.7,0.45,87,0.8809999999999999,4
1.554986596e+09,217.7,0.46,89,0.882,4
1.554986597e+09,217.9,0.39,91,1,4
1.554986598e+09,217.7,0.47,97,0.9520000000000001,4
1.554986599e+09,217.7,0.46,78,0.774,4
1.5549866e+09,217.6,0.46,80,0.797,4
1.554986601e+09,217.6,0.46,79,0.787,4
1.554986602e+09,217.7,0.37,76,0.9279999999999999,4
1.554986603e+09,217.8,0.31,96,1,4
1.554986604e+09,217.8,0.28,96,1,4
1.554986605e+09,217.7,0.46,97,0.9670000000000001,4
1.554986606e+09,217.6,0.46,97,0.9620000000000001,4
1.554986607e+09,217.7,0.45,77,0.778,4
1.554986608e+09,217.7,0.46,75,0.746,4
1.554986609e+09,217.7,0.46,79,0.7879999999999999,4
1.55498661e+09,217.7,0.47,85,0.833,4
1.554986611e+09,217.5,0.46,98,0.976,4
1.554986612e+09,217.6,0.36,99,1,4
1.554986613e+09,217.7,0.26,97,1,4
1.554986614e+09,217.6,0.21,94,1,4
1.554986615e+09,217.4,0.41,78,0.882,4
1.554986616e+09,217.4,0.46,90,0.895,4
1.554986617e+09,217.3,0.46,85,0.8390000000000001,4
1.554986618e+09,217.3,0.46,88,0.873,4
1.554986619e+09,217.4,0.46,83,0.821,4
1.55498662e+09,217.3,0.46,82,0.81,4
1.554986621e+09,217.4,0.46,78,0.7709999999999999,4
1.554986622e+09,217.4,0.44,77,0.799,4
1.554986623e+09,217.6,0.34,95,1,4
1.554986624e+09,217.8,0.21,97,1,4
1.554986625e+09,217.6,0.39,99,1,4
1.554986626e+09,217.5,0.47,98,0.961,4
1.554986627e+09,217.5,0.46,76,0.752,4
1.554986628e+09,217.5,0.47,77,0.754,4
1.554986629e+09,217.4,0.46,75,0.757,4
1.55498663e+09,217.4,0.46,86,0.8440000000000001,4
1.554986631e+09,217.4,0.47,86,0.8440000000000001,4
1.554986632e+09,217.5,0.45,98,0.988,4
1.554986633e+09,217.4,0.42,97,1,4
1.554986634e+09,217.4,0.31,94,1,4
1.554986635e+09,217.6,0.21,90,1,4
1.554986636e+09,217.3,0.44,85,0.8809999999999999,4
1.554986637e+09,217.2,0.47,88,0.857,4
1.554986638e+09,217.2,0.47,91,0.88,4
1.554986639e+09,216.9,0.47,98,0.9590000000000001,4
1.55498664e+09,216.9,0.46,80,0.794,4
1.554986641e+09,216.9,0.47,79,0.772,4
1.554986642e+09,216.9,0.47,78,0.768,4
1.554986643e+09,217,0.44,77,0.8029999999999999,4
1.554986644e+09,217.1,0.33,99,1,4
1.554986645e+09,217.2,0.21,99,1,4
1.554986646e+09,217.2,0.25,99,1,4
1.554986647e+09,216.8,0.47,100,0.9790000000000001,4
1.554986648e+09,216.9,0.47,76,0.745,4
1.554986649e+09,216.9,0.47,76,0.743,4
1.55498665e+09,216.8,0.47,76,0.746,4
1.554986651e+09,216.8,0.45,78,0.79,4
1.554986652e+09,216.9,0.47,97,0.948,4
1.554986653e+09,216.8,0.47,94,0.9079999999999999,4
1.554986654e+09,216.8,0.41,91,1,4
1.554986655e+09,216.9,0.3,87,1,4
1.554986656e+09,217,0.21,88,1,4
1.554986657e+09,216.8,0.45,90,0.92,4
1.554986658e+09,216.7,0.47,98,0.961,4
1.554986659e+09,216.6,0.46,96,0.9590000000000001,4
1.55498666e+09,216.5,0.47,78,0.758,4
1.554986661e+09,216.6,0.47,78,0.758,4
1.554986662e+09,216.6,0.47,79,0.773,4
1.554986663e+09,216.5,0.48,77,0.7340000000000001,4
1.554986664e+09,216.5,0.47,77,0.7490000000000001,4
1.554986665e+09,216.7,0.4,99,1,4
1.554986666e+09,216.8,0.27,99,1,4
1.554986667e+09,216.8,0.33,101,1,4
1.554986668e+09,216.6,0.47,99,0.97,4
1.554986669e+09,216.6,0.47,77,0.752,4
1.55498667e+09,216.6,0.46,78,0.7759999999999999,4
1.554986671e+09,216.5,0.47,76,0.746,4
1.554986672e+09,216.5,0.46,96,0.953,4
1.554986673e+09,216.5,0.47,85,0.8320000000000001,4
1.554986674e+09,216.6,0.46,82,0.82,4
1.554986675e+09,216.9,0.25,98,1,4
1.554986676e+09,216.5,0.47,98,0.96,4
1.554986677e+09,216.4,0.47,76,0.747,4
1.554986678e+09,216.4,0.46,77,0.768,4
1.554986679e+09,216.4,0.47,82,0.807,4
1.55498668e+09,216.3,0.47,84,0.8240000000000001,4
1.554986681e+09,216.1,0.46,94,0.9329999999999999,4
1.554986682e+09,216.2,0.47,89,0.872,4
1.554986683e+09,216.1,0.46,87,0.87,4
1.554986684e+09,216.4,0.23,94,1,4
1.554986685e+09,216.1,0.47,80,0.782,4
1.554986686e+09,216.1,0.47,74,0.733,4
1.554986687e+09,216.1,0.47,80,0.787,4
1.554986688e+09,216.2,0.47,100,0.9690000000000001,4
1.554986689e+09,216.3,0.44,78,0.809,4
1.55498669e+09,216.2,0.47,94,0.924,4
1.554986691e+09,216.3,0.43,79,0.8490000000000001,4
1.554986692e+09,216.2,0.47,98,0.9590000000000001,4
1.554986693e+09,216.2,0.47,85,0.8420000000000001,4
1.554986694e+09,216,0.47,84,0.828,4
1.554986695e+09,216.5,0.15,77,1,4
1.554986696e+09,216.6,0.16,29,0.847,4
1.554986697e+09,216.6,0.16,29,0.823,4
1.554986698e+09,216.6,0.16,29,0.848,4
1.554986699e+09,216.8,0.16,29,0.852,4
1.5549867e+09,216.7,0.15,29,0.858,4
1.554986701e+09,216.7,0.16,29,0.818,4
1.554986702e+09,216.6,0.15,29,0.847,4
1.554986703e+09,216.7,0.15,29,0.852,4
1.554986704e+09,216.8,0.16,29,0.8440000000000001,4
1.554986705e+09,216.9,0.15,29,0.846,4
1.554986706e+09,217,0.15,29,0.857,4
1.554986707e+09,217,0.16,29,0.804,4
1.554986708e+09,217,0.15,29,0.853,4
1.554986709e+09,216.9,0.15,29,0.86,4
1.55498671e+09,216.8,0.21,29,0.625,4
1.554986711e+09,216.8,0.28,56,0.91,4
1.554986712e+09,216.7,0.29,53,0.831,4
1.554986713e+09,216.8,0.37,63,0.782,4
1.554986714e+09,216.8,0.28,82,1,4
1.554986715e+09,216.9,0.15,73,1,4
1.554986716e+09,217,0.21,89,1,4
1.554986717e+09,216.7,0.44,84,0.885,4
1.554986718e+09,216.6,0.47,46,0.447,4
1.554986719e+09,216.7,0.47,44,0.42700000000000005,4
1.55498672e+09,216.7,0.47,41,0.405,4
1.554986721e+09,216.6,0.47,43,0.42,4
1.554986722e+09,216.7,0.39,89,1,4
1.554986723e+09,216.8,0.3,83,1,4
1.554986724e+09,216.8,0.18,77,1,4
1.554986725e+09,217,0.16,71,1,4
1.554986726e+09,217,0.15,82,1,4
1.554986727e+09,217,0.22,55,1,4
1.554986728e+09,216.7,0.42,73,0.7929999999999999,4
1.554986729e+09,216.7,0.46,70,0.6990000000000001,4
1.55498673e+09,216.7,0.46,71,0.72,4
1.554986731e+09,216.7,0.44,58,0.605,4
1.554986732e+09,216.7,0.44,52,0.55,4
1.554986733e+09,216.8,0.36,51,0.652,4
1.554986734e+09,216.8,0.26,46,0.821,4
1.554986735e+09,216.9,0.15,86,1,4
1.554986736e+09,216.9,0.15,93,1,4
1.554986737e+09,217,0.15,92,1,4
1.554986738e+09,217.1,0.18,87,1,4
1.554986739e+09,216.9,0.36,47,0.5920000000000001,4
1.55498674e+09,216.8,0.47,61,0.599,4
1.554986741e+09,216.8,0.47,67,0.662,4
1.554986742e+09,216.8,0.47,68,0.659,4
1.554986743e+09,216.7,0.48,61,0.5870000000000001,4
1.554986744e+09,216.6,0.47,53,0.512,4
1.554986745e+09,216.5,0.44,49,0.508,4
1.554986746e+09,216.8,0.37,44,0.537,4
1.554986747e+09,216.9,0.28,92,1,4
1.554986748e+09,217,0.16,94,1,4
1.554986749e+09,217.1,0.15,90,1,4
1.55498675e+09,217,0.15,83,1,4
1.554986751e+09,217,0.16,51,1,4
1.554986752e+09,217,0.26,67,1,4
1.554986753e+09,216.7,0.47,67,0.66,4
1.554986754e+09,216.8,0.46,79,0.7809999999999999,4
1.554986755e+09,216.9,0.47,56,0.546,4
1.554986756e+09,216.8,0.47,51,0.498,4
1.554986757e+09,216.8,0.47,44,0.43700000000000006,4
1.554986758e+09,216.9,0.46,42,0.419,4
1.554986759e+09,217,0.4,41,0.47200000000000003,4
1.55498676e+09,217,0.31,91,1,4
1.554986761e+09,217.1,0.2,84,1,4
1.554986762e+09,217.2,0.15,76,1,4
1.554986763e+09,217.1,0.15,71,1,4
1.554986764e+09,217.1,0.16,71,1,4
1.554986765e+09,217,0.21,76,1,4
1.554986766e+09,216.9,0.44,87,0.9079999999999999,4
1.554986767e+09,216.9,0.47,92,0.903,4
1.554986768e+09,217,0.48,46,0.44,4
1.554986769e+09,217,0.47,41,0.40700000000000003,4
1.55498677e+09,217,0.48,40,0.392,4
1.554986771e+09,217,0.42,44,0.48200000000000004,4
1.554986772e+09,217.1,0.34,88,1,4
1.554986773e+09,217.1,0.23,81,1,4
1.554986774e+09,217.2,0.2,75,1,4
1.554986775e+09,217.3,0.15,68,1,4
1.554986776e+09,217.3,0.15,77,1,4
1.554986777e+09,217.5,0.15,85,1,4
1.554986778e+09,217.6,0.2,90,1,4
1.554986779e+09,217.5,0.4,93,1,4
1.55498678e+09,217.5,0.46,44,0.43200000000000005,4
1.554986781e+09,217.4,0.47,41,0.405,4
1.554986782e+09,217.4,0.47,42,0.413,4
1.554986783e+09,217.5,0.47,56,0.5539999999999999,4
1.554986784e+09,217.5,0.47,80,0.7829999999999999,4
1.554986785e+09,217.6,0.37,70,0.8740000000000001,4
1.554986786e+09,217.7,0.27,70,1,4
1.554986787e+09,217.8,0.17,61,1,4
1.554986788e+09,217.9,0.15,75,1,4
1.554986789e+09,217.8,0.15,82,1,4
1.55498679e+09,217.8,0.15,91,1,4
1.554986791e+09,217.6,0.38,89,1,4
1.554986792e+09,217.6,0.47,93,0.9109999999999999,4
1.554986793e+09,217.6,0.47,44,0.43799999999999994,4
1.554986794e+09,217.5,0.48,40,0.386,4
1.554986795e+09,217.3,0.46,41,0.41,4
1.554986796e+09,217.4,0.45,47,0.479,4
1.554986797e+09,217.4,0.37,83,1,4
1.554986798e+09,217.6,0.28,76,1,4
1.554986799e+09,217.8,0.18,69,1,4
1.5549868e+09,217.9,0.15,60,1,4
1.554986801e+09,217.9,0.15,75,1,4
1.554986802e+09,217.7,0.15,90,1,4
1.554986803e+09,217.6,0.22,94,1,4
1.554986804e+09,217.4,0.42,98,1,4
1.554986805e+09,217.5,0.47,45,0.444,4
1.554986806e+09,217.5,0.46,42,0.42200000000000004,4
1.554986807e+09,217.4,0.47,45,0.441,4
1.554986808e+09,217.6,0.48,50,0.483,4
1.554986809e+09,217.7,0.46,80,0.7909999999999999,4
1.55498681e+09,217.5,0.4,72,0.8240000000000001,4
1.554986811e+09,217.5,0.29,65,1,4
1.554986812e+09,217.6,0.17,60,1,4
1.554986813e+09,217.7,0.17,76,1,4
1.554986814e+09,217.6,0.15,83,1,4
1.554986815e+09,217.7,0.17,92,1,4
1.554986816e+09,217.4,0.36,90,1,4
1.554986817e+09,217.3,0.47,42,0.409,4
1.554986818e+09,217.3,0.47,40,0.395,4
1.554986819e+09,217.4,0.47,45,0.444,4
1.55498682e+09,217.4,0.47,49,0.484,4
1.554986821e+09,217.4,0.46,81,0.809,4
1.554986822e+09,217.5,0.45,74,0.755,4
1.554986823e+09,217.4,0.37,66,0.816,4
1.554986824e+09,217.6,0.27,58,0.997,4
1.554986825e+09,217.7,0.16,56,1,4
1.554986826e+09,217.7,0.15,82,1,4
1.554986827e+09,217.6,0.15,93,1,4
1.554986828e+09,217.6,0.17,94,1,4
1.554986829e+09,217.5,0.4,97,1,4
1.55498683e+09,217.4,0.47,42,0.415,4
1.554986831e+09,217.4,0.46,44,0.441,4
1.554986832e+09,217.4,0.47,51,0.499,4
1.554986833e+09,217.5,0.47,59,0.579,4
1.554986834e+09,217.5,0.46,70,0.6890000000000001,4
1.554986835e+09,217.6,0.43,62,0.6629999999999999,4
1.554986836e+09,217.7,0.31,57,0.841,4
1.554986837e+09,217.8,0.25,49,0.9059999999999999,4
1.554986838e+09,217.8,0.16,94,1,4
1.554986839e+09,217.7,0.15,91,1,4
1.55498684e+09,217.8,0.15,96,1,4
1.554986841e+09,217.8,0.16,96,1,4
1.554986842e+09,217.6,0.35,46,0.596,4
1.554986843e+09,217.5,0.47,54,0.524,4
1.554986844e+09,217.6,0.47,55,0.54,4
1.554986845e+09,217.6,0.46,64,0.637,4
1.554986846e+09,217.5,0.47,68,0.653,4
1.554986847e+09,217.6,0.47,60,0.5870000000000001,4
1.554986848e+09,217.7,0.43,52,0.5479999999999999,4
1.554986849e+09,217.7,0.34,45,0.611,4
1.55498685e+09,217.9,0.25,91,1,4
1.554986851e+09,218,0.16,93,1,4
1.554986852e+09,218,0.15,91,1,4
1.554986853e+09,218,0.15,85,1,4
1.554986854e+09,218.1,0.15,80,1,4
1.554986855e+09,218,0.2,55,1,4
1.554986856e+09,217.8,0.42,67,0.733,4
1.554986857e+09,217.6,0.46,71,0.7020000000000001,4
1.554986858e+09,217.5,0.47,74,0.726,4
1.554986859e+09,217.5,0.47,56,0.545,4
1.55498686e+09,217.6,0.45,48,0.49,4
1.554986861e+09,217.6,0.43,45,0.473,4
1.554986862e+09,217.7,0.29,42,0.654,4
1.554986863e+09,217.8,0.18,94,1,4
1.554986864e+09,217.9,0.15,95,1,4
1.554986865e+09,218,0.15,92,1,4
1.554986866e+09,218,0.16,86,1,4
1.554986867e+09,218,0.28,55,0.885,4
1.554986868e+09,217.7,0.47,56,0.5479999999999999,4
1.554986869e+09,217.7,0.47,63,0.617,4
1.55498687e+09,217.7,0.47,68,0.67,4
1.554986871e+09,217.7,0.47,60,0.584,4
1.554986872e+09,217.8,0.46,54,0.536,4
1.554986873e+09,217.9,0.46,47,0.467,4
1.554986874e+09,217.9,0.41,41,0.455,4
1.554986875e+09,218.1,0.32,93,1,4
1.554986876e+09,218.2,0.21,91,1,4
1.554986877e+09,218.3,0.15,84,1,4
1.554986878e+09,218.2,0.15,78,1,4
1.554986879e+09,218.3,0.15,64,1,4
1.55498688e+09,218.2,0.2,69,1,4
1.554986881e+09,218,0.41,77,0.852,4
1.554986882e+09,218,0.47,86,0.8370000000000001,4
1.554986883e+09,217.9,0.47,51,0.496,4
1.554986884e+09,217.8,0.47,48,0.46299999999999997,4
1.554986885e+09,217.8,0.47,44,0.423,4
1.554986886e+09,217.8,0.46,42,0.42,4
1.554986887e+09,218,0.41,41,0.456,4
1.554986888e+09,218.1,0.31,89,1,4
1.554986889e+09,218.2,0.18,85,1,4
1.55498689e+09,218.3,0.16,79,1,4
1.554986891e+09,218.3,0.15,74,1,4
1.554986892e+09,218.2,0.15,69,1,4
1.554986893e+09,218.2,0.22,79,1,4
1.554986894e+09,218,0.44,85,0.88,4
1.554986895e+09,217.9,0.47,93,0.9159999999999999,4
1.554986896e+09,217.9,0.47,45,0.442,4
1.554986897e+09,218,0.47,41,0.39799999999999996,4
1.554986898e+09,218,0.47,44,0.434,4
1.554986899e+09,217.9,0.46,47,0.47,4
1.5549869e+09,218.1,0.39,83,0.965,4
1.554986901e+09,218.1,0.29,75,1,4
1.554986902e+09,218.2,0.26,68,1,4
1.554986903e+09,218.2,0.16,63,1,4
1.554986904e+09,218.2,0.16,73,1,4
1.554986905e+09,218.2,0.15,83,1,4
1.554986906e+09,218.1,0.17,85,1,4
1.554986907e+09,217.9,0.36,95,1,4
1.554986908e+09,217.7,0.46,44,0.434,4
1.554986909e+09,217.8,0.48,41,0.396,4
1.55498691e+09,217.7,0.47,43,0.419,4
1.554986911e+09,217.7,0.47,48,0.47200000000000003,4
1.554986912e+09,217.7,0.46,81,0.8079999999999999,4
1.554986913e+09,217.7,0.4,73,0.838,4
1.554986914e+09,217.9,0.32,64,0.904,4
1.554986915e+09,218,0.23,54,1,4
1.554986916e+09,218.1,0.15,81,1,4
1.554986917e+09,218.2,0.15,88,1,4
1.554986918e+09,218.3,0.15,92,1,4
1.554986919e+09,218.2,0.15,97,1,4
1.55498692e+09,218,0.25,94,1,4
1.554986921e+09,217.7,0.46,47,0.47,4
1.554986922e+09,217.7,0.47,47,0.456,4
1.554986923e+09,217.6,0.47,57,0.557,4
1.554986924e+09,217.6,0.47,62,0.606,4
1.554986925e+09,217.4,0.47,69,0.675,4
1.554986926e+09,217.1,0.43,60,0.632,4
1.554986927e+09,217.7,0.31,54,0.799,4
1.554986928e+09,217.8,0.21,48,1,4
1.554986929e+09,218,0.15,87,1,4
1.55498693e+09,217.9,0.15,92,1,4
1.554986931e+09,218,0.16,92,1,4
1.554986932e+09,217.8,0.17,88,1,4
1.554986933e+09,217.7,0.36,55,0.687,4
1.554986934e+09,217.6,0.41,63,0.6970000000000001,4
1.554986935e+09,217.6,0.46,68,0.665,4
1.554986936e+09,217.5,0.47,70,0.675,4
1.554986937e+09,217.6,0.47,63,0.612,4
1.554986938e+09,217.4,0.47,54,0.532,4
1.554986939e+09,217.5,0.45,46,0.47100000000000003,4
1.55498694e+09,217.6,0.32,47,0.6579999999999999,4
1.554986941e+09,217.7,0.22,90,1,4
1.554986942e+09,217.7,0.16,94,1,4
1.554986943e+09,217.7,0.15,94,1,4
1.554986944e+09,217.7,0.15,89,1,4
1.554986945e+09,217.7,0.18,55,1,4
1.554986946e+09,217.3,0.4,60,0.6920000000000001,4
1.554986947e+09,217.4,0.45,70,0.703,4
1.554986948e+09,217.5,0.47,74,0.718,4
1.554986949e+09,217.4,0.47,62,0.6,4
1.55498695e+09,217.3,0.47,58,0.564,4
1.554986951e+09,217.3,0.47,50,0.484,4
1.554986952e+09,217.4,0.45,44,0.446,4
1.554986953e+09,217.5,0.36,39,0.49700000000000005,4
1.554986954e+09,217.6,0.26,94,1,4
1.554986955e+09,217.8,0.16,89,1,4
1.554986956e+09,218,0.15,84,1,4
1.554986957e+09,217.9,0.15,78,1,4
1.554986958e+09,217.7,0.18,62,1,4
1.554986959e+09,217.6,0.38,65,0.785,4
1.55498696e+09,217.4,0.47,81,0.7909999999999999,4
1.554986961e+09,217.4,0.48,84,0.805,4
1.554986962e+09,217.5,0.47,49,0.48100000000000004,4
1.554986963e+09,217.5,0.46,43,0.429,4
1.554986964e+09,217.6,0.44,42,0.446,4
1.554986965e+09,217.7,0.36,41,0.524,4
1.554986966e+09,217.6,0.32,92,1,4
1.554986967e+09,217.7,0.21,91,1,4
1.554986968e+09,217.8,0.15,87,1,4
1.554986969e+09,217.9,0.15,82,1,4
1.55498697e+09,217.9,0.16,62,1,4
1.554986971e+09,217.9,0.26,65,1,4
1.554986972e+09,217.7,0.47,73,0.711,4
1.554986973e+09,217.7,0.47,79,0.773,4
1.554986974e+09,217.7,0.47,58,0.5670000000000001,4
1.554986975e+09,217.8,0.47,51,0.49700000000000005,4
1.554986976e+09,217.7,0.46,49,0.488,4
1.554986977e+09,217.8,0.37,44,0.54,4
1.554986978e+09,217.9,0.25,93,1,4
1.554986979e+09,218.1,0.16,95,1,4
1.55498698e+09,217.9,0.15,91,1,4
1.554986981e+09,217.9,0.15,87,1,4
1.554986982e+09,217.8,0.15,82,1,4
1.554986983e+09,217.8,0.19,62,1,4
1.554986984e+09,217.5,0.42,63,0.684,4
1.554986985e+09,217.4,0.47,69,0.67,4
1.554986986e+09,217.4,0.47,79,0.774,4
